0.00.000.794 I srv  llama_server: initializing ...
0.00.015.881 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.016.895 W srv  llama_server: security: no API key is set and CORS allows all origins (see https://github.com/ggml-org/llama.cpp/pull/25655)
0.00.020.232 I srv    load_model: loading model '/opt/hf-cache/hub/models--ggml-org--Qwen2.5-VL-3B-Instruct-GGUF/snapshots/5037fcf163dd95d1e41d1974465f0898ed108ca2/Qwen2.5-VL-3B-Instruct-Q8_0.gguf'
0.01.121.079 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.03.682.257 I cmn          init: llama threadpool init, n_threads = 12
0.03.763.259 W load_hparams: Qwen-VL models require at minimum 1024 image tokens to function correctly on grounding tasks
0.03.763.267 W load_hparams: if you encounter problems with accuracy, try adding --image-min-tokens 1024
0.03.763.268 W load_hparams: more info: https://github.com/ggml-org/llama.cpp/issues/16842

0.04.989.773 I srv    load_model: loaded multimodal model, '/opt/hf-cache/hub/models--ggml-org--Qwen2.5-VL-3B-Instruct-GGUF/snapshots/5037fcf163dd95d1e41d1974465f0898ed108ca2/mmproj-Qwen2.5-VL-3B-Instruct-f16.gguf'
0.05.023.472 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 4096, kv_unified = 'false'
0.05.023.617 W srv          init: --cache-idle-slots requires --cache-ram, disabling
0.05.029.282 I srv  llama_server: model loaded
0.05.029.294 I srv  llama_server: listening on http://127.0.0.1:8090
0.29.090.481 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
53.55.682.370 I slot      release: id  0 | task 8837 | stop processing: n_tokens = 795, truncated = 0
54.02.164.772 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 980279309049
54.02.164.864 I slot launch_slot_: id  0 | task 8855 | processing task, is_child = 0
54.07.507.768 I slot print_timing: id  0 | task 8855 | prompt eval time =    4954.45 ms /  2020 tokens (    2.45 ms per token,   407.71 tokens per second)
54.07.507.775 I slot print_timing: id  0 | task 8855 |        eval time =     388.41 ms /    16 tokens (   25.89 ms per token,    38.62 tokens per second)
54.07.507.776 I slot print_timing: id  0 | task 8855 |       total time =    5342.86 ms /  2036 tokens
54.07.507.778 I slot print_timing: id  0 | task 8855 |    graphs reused =       3569
54.07.507.808 I slot      release: id  0 | task 8855 | stop processing: n_tokens = 2035, truncated = 0
54.13.971.739 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.988 (> 0.100 thold), f_keep = 0.983
54.13.971.835 I slot launch_slot_: id  0 | task 8873 | processing task, is_child = 0
54.19.332.075 I slot print_timing: id  0 | task 8873 | prompt eval time =    4971.85 ms /  2026 tokens (    2.45 ms per token,   407.49 tokens per second)
54.19.332.082 I slot print_timing: id  0 | task 8873 |        eval time =     388.36 ms /    16 tokens (   25.89 ms per token,    38.62 tokens per second)
54.19.332.083 I slot print_timing: id  0 | task 8873 |       total time =    5360.21 ms /  2042 tokens
54.19.332.085 I slot print_timing: id  0 | task 8873 |    graphs reused =       3583
54.19.332.111 I slot      release: id  0 | task 8873 | stop processing: n_tokens = 2041, truncated = 0
54.23.222.942 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 980302958791
54.23.223.034 I slot launch_slot_: id  0 | task 8891 | processing task, is_child = 0
54.28.774.061 I slot print_timing: id  0 | task 8891 | prompt eval time =    5161.02 ms /  2075 tokens (    2.49 ms per token,   402.05 tokens per second)
54.28.774.068 I slot print_timing: id  0 | task 8891 |        eval time =     389.97 ms /    16 tokens (   26.00 ms per token,    38.46 tokens per second)
54.28.774.069 I slot print_timing: id  0 | task 8891 |       total time =    5550.99 ms /  2091 tokens
54.28.774.070 I slot print_timing: id  0 | task 8891 |    graphs reused =       3597
54.28.774.099 I slot      release: id  0 | task 8891 | stop processing: n_tokens = 2090, truncated = 0
54.32.642.942 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.989 (> 0.100 thold), f_keep = 0.980
54.32.643.057 I slot launch_slot_: id  0 | task 8909 | processing task, is_child = 0
54.38.207.426 I slot print_timing: id  0 | task 8909 | prompt eval time =    5174.69 ms /  2071 tokens (    2.50 ms per token,   400.22 tokens per second)
54.38.207.432 I slot print_timing: id  0 | task 8909 |        eval time =     389.64 ms /    16 tokens (   25.98 ms per token,    38.50 tokens per second)
54.38.207.433 I slot print_timing: id  0 | task 8909 |       total time =    5564.33 ms /  2087 tokens
54.38.207.435 I slot print_timing: id  0 | task 8909 |    graphs reused =       3611
54.38.207.462 I slot      release: id  0 | task 8909 | stop processing: n_tokens = 2086, truncated = 0
54.42.531.017 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 980321834142
54.42.531.134 I slot launch_slot_: id  0 | task 8927 | processing task, is_child = 0
54.48.092.213 I slot print_timing: id  0 | task 8927 | prompt eval time =    5170.96 ms /  2078 tokens (    2.49 ms per token,   401.86 tokens per second)
54.48.092.220 I slot print_timing: id  0 | task 8927 |        eval time =     390.08 ms /    16 tokens (   26.01 ms per token,    38.45 tokens per second)
54.48.092.221 I slot print_timing: id  0 | task 8927 |       total time =    5561.04 ms /  2094 tokens
54.48.092.223 I slot print_timing: id  0 | task 8927 |    graphs reused =       3625
54.48.092.253 I slot      release: id  0 | task 8927 | stop processing: n_tokens = 2093, truncated = 0
54.52.413.921 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.988 (> 0.100 thold), f_keep = 0.979
54.52.414.033 I slot launch_slot_: id  0 | task 8945 | processing task, is_child = 0
54.57.979.034 I slot print_timing: id  0 | task 8945 | prompt eval time =    5174.78 ms /  2074 tokens (    2.50 ms per token,   400.79 tokens per second)
54.57.979.040 I slot print_timing: id  0 | task 8945 |        eval time =     390.17 ms /    16 tokens (   26.01 ms per token,    38.44 tokens per second)
54.57.979.041 I slot print_timing: id  0 | task 8945 |       total time =    5564.96 ms /  2090 tokens
54.57.979.043 I slot print_timing: id  0 | task 8945 |    graphs reused =       3639
54.57.979.072 I slot      release: id  0 | task 8945 | stop processing: n_tokens = 2089, truncated = 0
54.58.369.212 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 980341605751
54.58.369.337 I slot launch_slot_: id  0 | task 8963 | processing task, is_child = 0
55.01.232.588 I slot print_timing: id  0 | task 8963 | prompt eval time =    2476.76 ms /  1288 tokens (    1.92 ms per token,   520.03 tokens per second)
55.01.232.595 I slot print_timing: id  0 | task 8963 |        eval time =     386.45 ms /    16 tokens (   25.76 ms per token,    38.82 tokens per second)
55.01.232.596 I slot print_timing: id  0 | task 8963 |       total time =    2863.21 ms /  1304 tokens
55.01.232.597 I slot print_timing: id  0 | task 8963 |    graphs reused =       3653
55.01.232.628 I slot      release: id  0 | task 8963 | stop processing: n_tokens = 1303, truncated = 0
55.01.622.573 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.979 (> 0.100 thold), f_keep = 0.973
55.01.622.688 I slot launch_slot_: id  0 | task 8981 | processing task, is_child = 0
55.04.499.214 I slot print_timing: id  0 | task 8981 | prompt eval time =    2490.54 ms /  1295 tokens (    1.92 ms per token,   519.97 tokens per second)
55.04.499.221 I slot print_timing: id  0 | task 8981 |        eval time =     385.95 ms /    16 tokens (   25.73 ms per token,    38.87 tokens per second)
55.04.499.223 I slot print_timing: id  0 | task 8981 |       total time =    2876.49 ms /  1311 tokens
55.04.499.225 I slot print_timing: id  0 | task 8981 |    graphs reused =       3667
55.04.499.255 I slot      release: id  0 | task 8981 | stop processing: n_tokens = 1310, truncated = 0
55.05.919.156 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 980348125935
55.05.919.274 I slot launch_slot_: id  0 | task 8999 | processing task, is_child = 0
55.11.255.996 I slot print_timing: id  0 | task 8999 | prompt eval time =    4948.27 ms /  2025 tokens (    2.44 ms per token,   409.23 tokens per second)
55.11.256.002 I slot print_timing: id  0 | task 8999 |        eval time =     388.41 ms /    16 tokens (   25.89 ms per token,    38.62 tokens per second)
55.11.256.003 I slot print_timing: id  0 | task 8999 |       total time =    5336.68 ms /  2041 tokens
55.11.256.004 I slot print_timing: id  0 | task 8999 |    graphs reused =       3681
55.11.256.032 I slot      release: id  0 | task 8999 | stop processing: n_tokens = 2040, truncated = 0
55.12.667.227 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.990 (> 0.100 thold), f_keep = 0.980
55.12.667.337 I slot launch_slot_: id  0 | task 9017 | processing task, is_child = 0
55.18.034.090 I slot print_timing: id  0 | task 9017 | prompt eval time =    4978.65 ms /  2020 tokens (    2.46 ms per token,   405.73 tokens per second)
55.18.034.097 I slot print_timing: id  0 | task 9017 |        eval time =     388.05 ms /    16 tokens (   25.87 ms per token,    38.65 tokens per second)
55.18.034.098 I slot print_timing: id  0 | task 9017 |       total time =    5366.70 ms /  2036 tokens
55.18.034.100 I slot print_timing: id  0 | task 9017 |    graphs reused =       3695
55.18.034.130 I slot      release: id  0 | task 9017 | stop processing: n_tokens = 2035, truncated = 0
55.19.990.966 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 980361660809
55.19.991.062 I slot launch_slot_: id  0 | task 9035 | processing task, is_child = 0
55.25.552.387 I slot print_timing: id  0 | task 9035 | prompt eval time =    5171.23 ms /  2068 tokens (    2.50 ms per token,   399.91 tokens per second)
55.25.552.394 I slot print_timing: id  0 | task 9035 |        eval time =     390.06 ms /    16 tokens (   26.00 ms per token,    38.46 tokens per second)
55.25.552.395 I slot print_timing: id  0 | task 9035 |       total time =    5561.29 ms /  2084 tokens
55.25.552.397 I slot print_timing: id  0 | task 9035 |    graphs reused =       3709
55.25.552.423 I slot      release: id  0 | task 9035 | stop processing: n_tokens = 2083, truncated = 0
55.27.516.528 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.988 (> 0.100 thold), f_keep = 0.984
55.27.516.619 I slot launch_slot_: id  0 | task 9053 | processing task, is_child = 0
55.33.103.486 I slot print_timing: id  0 | task 9053 | prompt eval time =    5196.68 ms /  2074 tokens (    2.51 ms per token,   399.10 tokens per second)
55.33.103.493 I slot print_timing: id  0 | task 9053 |        eval time =     390.16 ms /    16 tokens (   26.01 ms per token,    38.45 tokens per second)
55.33.103.494 I slot print_timing: id  0 | task 9053 |       total time =    5586.83 ms /  2090 tokens
55.33.103.495 I slot print_timing: id  0 | task 9053 |    graphs reused =       3723
55.33.103.521 I slot      release: id  0 | task 9053 | stop processing: n_tokens = 2089, truncated = 0
55.39.224.787 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 980376730201
55.39.224.885 I slot launch_slot_: id  0 | task 9071 | processing task, is_child = 0
55.44.826.392 I slot print_timing: id  0 | task 9071 | prompt eval time =    5211.43 ms /  2075 tokens (    2.51 ms per token,   398.16 tokens per second)
55.44.826.398 I slot print_timing: id  0 | task 9071 |        eval time =     390.05 ms /    16 tokens (   26.00 ms per token,    38.46 tokens per second)
55.44.826.399 I slot print_timing: id  0 | task 9071 |       total time =    5601.47 ms /  2091 tokens
55.44.826.401 I slot print_timing: id  0 | task 9071 |    graphs reused =       3737
55.44.826.428 I slot      release: id  0 | task 9071 | stop processing: n_tokens = 2090, truncated = 0
55.50.925.589 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.990 (> 0.100 thold), f_keep = 0.984
55.50.925.689 I slot launch_slot_: id  0 | task 9089 | processing task, is_child = 0
55.56.543.951 I slot print_timing: id  0 | task 9089 | prompt eval time =    5228.39 ms /  2077 tokens (    2.52 ms per token,   397.25 tokens per second)
55.56.543.958 I slot print_timing: id  0 | task 9089 |        eval time =     389.83 ms /    16 tokens (   25.99 ms per token,    38.48 tokens per second)
55.56.543.959 I slot print_timing: id  0 | task 9089 |       total time =    5618.23 ms /  2093 tokens
55.56.543.960 I slot print_timing: id  0 | task 9089 |    graphs reused =       3751
55.56.543.989 I slot      release: id  0 | task 9089 | stop processing: n_tokens = 2092, truncated = 0
56.02.876.738 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 980400170669
56.02.876.853 I slot launch_slot_: id  0 | task 9107 | processing task, is_child = 0
56.08.457.446 I slot print_timing: id  0 | task 9107 | prompt eval time =    5190.70 ms /  2073 tokens (    2.50 ms per token,   399.37 tokens per second)
56.08.457.453 I slot print_timing: id  0 | task 9107 |        eval time =     389.86 ms /    16 tokens (   25.99 ms per token,    38.48 tokens per second)
56.08.457.454 I slot print_timing: id  0 | task 9107 |       total time =    5580.55 ms /  2089 tokens
56.08.457.455 I slot print_timing: id  0 | task 9107 |    graphs reused =       3765
56.08.457.487 I slot      release: id  0 | task 9107 | stop processing: n_tokens = 2088, truncated = 0
56.14.809.902 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.989 (> 0.100 thold), f_keep = 0.981
56.14.810.017 I slot launch_slot_: id  0 | task 9125 | processing task, is_child = 0
56.20.408.026 I slot print_timing: id  0 | task 9125 | prompt eval time =    5208.04 ms /  2071 tokens (    2.51 ms per token,   397.65 tokens per second)
56.20.408.032 I slot print_timing: id  0 | task 9125 |        eval time =     389.93 ms /    16 tokens (   26.00 ms per token,    38.47 tokens per second)
56.20.408.033 I slot print_timing: id  0 | task 9125 |       total time =    5597.97 ms /  2087 tokens
56.20.408.034 I slot print_timing: id  0 | task 9125 |    graphs reused =       3779
56.20.408.061 I slot      release: id  0 | task 9125 | stop processing: n_tokens = 2086, truncated = 0
56.27.124.476 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 980424034740
56.27.124.567 I slot launch_slot_: id  0 | task 9143 | processing task, is_child = 0
56.32.521.475 I slot print_timing: id  0 | task 9143 | prompt eval time =    5008.65 ms /  2022 tokens (    2.48 ms per token,   403.70 tokens per second)
56.32.521.482 I slot print_timing: id  0 | task 9143 |        eval time =     388.22 ms /    16 tokens (   25.88 ms per token,    38.64 tokens per second)
56.32.521.483 I slot print_timing: id  0 | task 9143 |       total time =    5396.87 ms /  2038 tokens
56.32.521.485 I slot print_timing: id  0 | task 9143 |    graphs reused =       3793
56.32.521.514 I slot      release: id  0 | task 9143 | stop processing: n_tokens = 2037, truncated = 0
56.39.102.202 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.991 (> 0.100 thold), f_keep = 0.982
56.39.102.307 I slot launch_slot_: id  0 | task 9161 | processing task, is_child = 0
56.44.462.133 I slot print_timing: id  0 | task 9161 | prompt eval time =    4971.82 ms /  2020 tokens (    2.46 ms per token,   406.29 tokens per second)
56.44.462.140 I slot print_timing: id  0 | task 9161 |        eval time =     387.96 ms /    16 tokens (   25.86 ms per token,    38.66 tokens per second)
56.44.462.141 I slot print_timing: id  0 | task 9161 |       total time =    5359.79 ms /  2036 tokens
56.44.462.143 I slot print_timing: id  0 | task 9161 |    graphs reused =       3807
56.44.462.172 I slot      release: id  0 | task 9161 | stop processing: n_tokens = 2035, truncated = 0
56.44.753.272 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 980448088852
56.44.753.395 I slot launch_slot_: id  0 | task 9179 | processing task, is_child = 0
56.46.605.960 I slot print_timing: id  0 | task 9179 | prompt eval time =    1467.98 ms /   886 tokens (    1.66 ms per token,   603.55 tokens per second)
56.46.605.967 I slot print_timing: id  0 | task 9179 |        eval time =     384.55 ms /    16 tokens (   25.64 ms per token,    39.01 tokens per second)
56.46.605.968 I slot print_timing: id  0 | task 9179 |       total time =    1852.53 ms /   902 tokens
56.46.605.969 I slot print_timing: id  0 | task 9179 |    graphs reused =       3821
56.46.605.997 I slot      release: id  0 | task 9179 | stop processing: n_tokens = 901, truncated = 0
56.46.893.978 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.977 (> 0.100 thold), f_keep = 0.957
56.46.894.086 I slot launch_slot_: id  0 | task 9197 | processing task, is_child = 0
56.48.751.432 I slot print_timing: id  0 | task 9197 | prompt eval time =    1472.77 ms /   882 tokens (    1.67 ms per token,   598.87 tokens per second)
56.48.751.439 I slot print_timing: id  0 | task 9197 |        eval time =     384.54 ms /    16 tokens (   25.64 ms per token,    39.01 tokens per second)
56.48.751.440 I slot print_timing: id  0 | task 9197 |       total time =    1857.31 ms /   898 tokens
56.48.751.441 I slot print_timing: id  0 | task 9197 |    graphs reused =       3835
56.48.751.469 I slot      release: id  0 | task 9197 | stop processing: n_tokens = 897, truncated = 0
56.51.898.764 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 980452378148
56.51.898.860 I slot launch_slot_: id  0 | task 9215 | processing task, is_child = 0
56.57.244.291 I slot print_timing: id  0 | task 9215 | prompt eval time =    4957.03 ms /  2025 tokens (    2.45 ms per token,   408.51 tokens per second)
56.57.244.297 I slot print_timing: id  0 | task 9215 |        eval time =     388.37 ms /    16 tokens (   25.89 ms per token,    38.62 tokens per second)
56.57.244.298 I slot print_timing: id  0 | task 9215 |       total time =    5345.39 ms /  2041 tokens
56.57.244.300 I slot print_timing: id  0 | task 9215 |    graphs reused =       3849
56.57.244.328 I slot      release: id  0 | task 9215 | stop processing: n_tokens = 2040, truncated = 0
57.00.385.199 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.990 (> 0.100 thold), f_keep = 0.981
57.00.385.300 I slot launch_slot_: id  0 | task 9233 | processing task, is_child = 0
57.05.756.744 I slot print_timing: id  0 | task 9233 | prompt eval time =    4983.42 ms /  2022 tokens (    2.46 ms per token,   405.75 tokens per second)
57.05.756.751 I slot print_timing: id  0 | task 9233 |        eval time =     387.99 ms /    16 tokens (   25.87 ms per token,    38.66 tokens per second)
57.05.756.752 I slot print_timing: id  0 | task 9233 |       total time =    5371.41 ms /  2038 tokens
57.05.756.754 I slot print_timing: id  0 | task 9233 |    graphs reused =       3863
57.05.756.782 I slot      release: id  0 | task 9233 | stop processing: n_tokens = 2037, truncated = 0
57.07.491.409 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 980469383462
57.07.491.507 I slot launch_slot_: id  0 | task 9251 | processing task, is_child = 0
57.13.043.274 I slot print_timing: id  0 | task 9251 | prompt eval time =    5161.49 ms /  2072 tokens (    2.49 ms per token,   401.43 tokens per second)
57.13.043.280 I slot print_timing: id  0 | task 9251 |        eval time =     390.24 ms /    16 tokens (   26.02 ms per token,    38.44 tokens per second)
57.13.043.281 I slot print_timing: id  0 | task 9251 |       total time =    5551.73 ms /  2088 tokens
57.13.043.282 I slot print_timing: id  0 | task 9251 |    graphs reused =       3877
57.13.043.311 I slot      release: id  0 | task 9251 | stop processing: n_tokens = 2087, truncated = 0
57.14.777.924 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.990 (> 0.100 thold), f_keep = 0.982
57.14.778.021 I slot launch_slot_: id  0 | task 9269 | processing task, is_child = 0
57.20.349.721 I slot print_timing: id  0 | task 9269 | prompt eval time =    5181.76 ms /  2069 tokens (    2.50 ms per token,   399.29 tokens per second)
57.20.349.727 I slot print_timing: id  0 | task 9269 |        eval time =     389.90 ms /    16 tokens (   25.99 ms per token,    38.47 tokens per second)
57.20.349.728 I slot print_timing: id  0 | task 9269 |       total time =    5571.66 ms /  2085 tokens
57.20.349.729 I slot print_timing: id  0 | task 9269 |    graphs reused =       3891
57.20.349.757 I slot      release: id  0 | task 9269 | stop processing: n_tokens = 2084, truncated = 0
57.20.873.371 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 980483976436
57.20.873.483 I slot launch_slot_: id  0 | task 9287 | processing task, is_child = 0
57.24.134.666 I slot print_timing: id  0 | task 9287 | prompt eval time =    2874.81 ms /  1416 tokens (    2.03 ms per token,   492.55 tokens per second)
57.24.134.672 I slot print_timing: id  0 | task 9287 |        eval time =     386.33 ms /    16 tokens (   25.76 ms per token,    38.83 tokens per second)
57.24.134.673 I slot print_timing: id  0 | task 9287 |       total time =    3261.15 ms /  1432 tokens
57.24.134.675 I slot print_timing: id  0 | task 9287 |    graphs reused =       3905
57.24.134.701 I slot      release: id  0 | task 9287 | stop processing: n_tokens = 1431, truncated = 0
57.24.655.842 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.984 (> 0.100 thold), f_keep = 0.976
57.24.655.959 I slot launch_slot_: id  0 | task 9305 | processing task, is_child = 0
57.27.917.496 I slot print_timing: id  0 | task 9305 | prompt eval time =    2874.87 ms /  1420 tokens (    2.02 ms per token,   493.94 tokens per second)
57.27.917.503 I slot print_timing: id  0 | task 9305 |        eval time =     386.63 ms /    16 tokens (   25.78 ms per token,    38.80 tokens per second)
57.27.917.504 I slot print_timing: id  0 | task 9305 |       total time =    3261.50 ms /  1436 tokens
57.27.917.505 I slot print_timing: id  0 | task 9305 |    graphs reused =       3919
57.27.917.534 I slot      release: id  0 | task 9305 | stop processing: n_tokens = 1435, truncated = 0
57.32.479.821 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 980491544213
57.32.479.935 I slot launch_slot_: id  0 | task 9323 | processing task, is_child = 0
57.37.835.150 I slot print_timing: id  0 | task 9323 | prompt eval time =    4966.91 ms /  2020 tokens (    2.46 ms per token,   406.69 tokens per second)
57.37.835.157 I slot print_timing: id  0 | task 9323 |        eval time =     388.26 ms /    16 tokens (   25.88 ms per token,    38.63 tokens per second)
57.37.835.158 I slot print_timing: id  0 | task 9323 |       total time =    5355.18 ms /  2036 tokens
57.37.835.160 I slot print_timing: id  0 | task 9323 |    graphs reused =       3933
57.37.835.189 I slot      release: id  0 | task 9323 | stop processing: n_tokens = 2035, truncated = 0
57.42.406.266 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.990 (> 0.100 thold), f_keep = 0.983
57.42.406.378 I slot launch_slot_: id  0 | task 9341 | processing task, is_child = 0
57.47.786.611 I slot print_timing: id  0 | task 9341 | prompt eval time =    4992.32 ms /  2022 tokens (    2.47 ms per token,   405.02 tokens per second)
57.47.786.618 I slot print_timing: id  0 | task 9341 |        eval time =     387.87 ms /    16 tokens (   25.86 ms per token,    38.67 tokens per second)
57.47.786.619 I slot print_timing: id  0 | task 9341 |       total time =    5380.20 ms /  2038 tokens
57.47.786.621 I slot print_timing: id  0 | task 9341 |    graphs reused =       3947
57.47.786.650 I slot      release: id  0 | task 9341 | stop processing: n_tokens = 2037, truncated = 0
57.48.078.898 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 980511413330
57.48.079.015 I slot launch_slot_: id  0 | task 9359 | processing task, is_child = 0
57.50.291.860 I slot print_timing: id  0 | task 9359 | prompt eval time =    1826.83 ms /  1040 tokens (    1.76 ms per token,   569.29 tokens per second)
57.50.291.866 I slot print_timing: id  0 | task 9359 |        eval time =     385.97 ms /    16 tokens (   25.73 ms per token,    38.86 tokens per second)
57.50.291.868 I slot print_timing: id  0 | task 9359 |       total time =    2212.81 ms /  1056 tokens
57.50.291.869 I slot print_timing: id  0 | task 9359 |    graphs reused =       3961
57.50.291.898 I slot      release: id  0 | task 9359 | stop processing: n_tokens = 1055, truncated = 0
57.50.583.191 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.977 (> 0.100 thold), f_keep = 0.967
57.50.583.305 I slot launch_slot_: id  0 | task 9377 | processing task, is_child = 0
57.52.804.260 I slot print_timing: id  0 | task 9377 | prompt eval time =    1835.75 ms /  1044 tokens (    1.76 ms per token,   568.70 tokens per second)
57.52.804.266 I slot print_timing: id  0 | task 9377 |        eval time =     385.17 ms /    16 tokens (   25.68 ms per token,    38.94 tokens per second)
57.52.804.267 I slot print_timing: id  0 | task 9377 |       total time =    2220.92 ms /  1060 tokens
57.52.804.269 I slot print_timing: id  0 | task 9377 |    graphs reused =       3975
57.52.804.297 I slot      release: id  0 | task 9377 | stop processing: n_tokens = 1059, truncated = 0
57.52.949.863 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 980516430976
57.52.949.979 I slot launch_slot_: id  0 | task 9395 | processing task, is_child = 0
57.53.916.361 I slot print_timing: id  0 | task 9395 | prompt eval time =     583.64 ms /   409 tokens (    1.43 ms per token,   700.78 tokens per second)
57.53.916.368 I slot print_timing: id  0 | task 9395 |        eval time =     382.71 ms /    16 tokens (   25.51 ms per token,    39.19 tokens per second)
57.53.916.369 I slot print_timing: id  0 | task 9395 |       total time =     966.34 ms /   425 tokens
57.53.916.370 I slot print_timing: id  0 | task 9395 |    graphs reused =       3989
57.53.916.396 I slot      release: id  0 | task 9395 | stop processing: n_tokens = 424, truncated = 0
57.54.061.968 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.949 (> 0.100 thold), f_keep = 0.917
57.54.062.083 I slot launch_slot_: id  0 | task 9413 | processing task, is_child = 0
57.55.029.352 I slot print_timing: id  0 | task 9413 | prompt eval time =     584.00 ms /   410 tokens (    1.42 ms per token,   702.05 tokens per second)
57.55.029.358 I slot print_timing: id  0 | task 9413 |        eval time =     383.22 ms /    16 tokens (   25.55 ms per token,    39.14 tokens per second)
57.55.029.359 I slot print_timing: id  0 | task 9413 |       total time =     967.22 ms /   426 tokens
57.55.029.361 I slot print_timing: id  0 | task 9413 |    graphs reused =       4003
57.55.029.388 I slot      release: id  0 | task 9413 | stop processing: n_tokens = 425, truncated = 0
57.55.759.439 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 980518656067
57.55.759.558 I slot launch_slot_: id  0 | task 9431 | processing task, is_child = 0
57.59.806.142 I slot print_timing: id  0 | task 9431 | prompt eval time =    3659.83 ms /  1657 tokens (    2.21 ms per token,   452.75 tokens per second)
57.59.806.149 I slot print_timing: id  0 | task 9431 |        eval time =     386.71 ms /    16 tokens (   25.78 ms per token,    38.79 tokens per second)
57.59.806.150 I slot print_timing: id  0 | task 9431 |       total time =    4046.54 ms /  1673 tokens
57.59.806.152 I slot print_timing: id  0 | task 9431 |    graphs reused =       4017
57.59.806.179 I slot      release: id  0 | task 9431 | stop processing: n_tokens = 1672, truncated = 0
58.00.538.338 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.989 (> 0.100 thold), f_keep = 0.980
58.00.538.449 I slot launch_slot_: id  0 | task 9449 | processing task, is_child = 0
58.04.601.518 I slot print_timing: id  0 | task 9449 | prompt eval time =    3676.26 ms /  1657 tokens (    2.22 ms per token,   450.73 tokens per second)
58.04.601.525 I slot print_timing: id  0 | task 9449 |        eval time =     386.77 ms /    16 tokens (   25.78 ms per token,    38.78 tokens per second)
58.04.601.526 I slot print_timing: id  0 | task 9449 |       total time =    4063.02 ms /  1673 tokens
58.04.601.527 I slot print_timing: id  0 | task 9449 |    graphs reused =       4031
58.04.601.555 I slot      release: id  0 | task 9449 | stop processing: n_tokens = 1672, truncated = 0
58.05.522.607 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 980528228235
58.05.522.716 I slot launch_slot_: id  0 | task 9467 | processing task, is_child = 0
58.11.094.937 I slot print_timing: id  0 | task 9467 | prompt eval time =    5181.87 ms /  2079 tokens (    2.49 ms per token,   401.21 tokens per second)
58.11.094.945 I slot print_timing: id  0 | task 9467 |        eval time =     390.30 ms /    16 tokens (   26.02 ms per token,    38.43 tokens per second)
58.11.094.946 I slot print_timing: id  0 | task 9467 |       total time =    5572.17 ms /  2095 tokens
58.11.094.947 I slot print_timing: id  0 | task 9467 |    graphs reused =       4045
58.11.094.980 I slot      release: id  0 | task 9467 | stop processing: n_tokens = 2094, truncated = 0
58.12.015.951 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.991 (> 0.100 thold), f_keep = 0.982
