09-24-2026 01:02:37 RAM 7991/30697MB (lfb 206x4MB) SWAP 582/15348MB (cached 1MB) CPU [43%@2201,5%@2201,2%@2201,2%@2201,2%@2201,6%@2201,16%@2201,5%@2201,2%@2201,7%@2201,5%@2201,2%@2201] GR3D_FREQ 0% cpu@65.406C soc2@60.937C soc0@61.968C gpu@60.187C tj@65.406C soc1@62.343C VDD_GPU_SOC 5311mW/5311mW VDD_CPU_CV 2654mW/2654mW VIN_SYS_5V0 5124mW/5124mW
09-24-2026 01:54:51 RAM 15858/30697MB (lfb 14x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,2%@2201,1%@2201,5%@2201,0%@2201,4%@2201,8%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@58.968C soc2@54.625C soc0@55.625C gpu@56.687C tj@58.968C soc1@54.906C VDD_GPU_SOC 32377mW/25592mW VDD_CPU_CV 1881mW/1924mW VIN_SYS_5V0 8956mW/8271mW
09-24-2026 01:54:52 RAM 15858/30697MB (lfb 14x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,3%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@58.125C soc2@53.187C soc0@54.718C gpu@53.5C tj@58.125C soc1@54.593C VDD_GPU_SOC 7587mW/25586mW VDD_CPU_CV 2653mW/1924mW VIN_SYS_5V0 4823mW/8270mW
09-24-2026 01:54:53 RAM 15858/30697MB (lfb 14x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,1%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@57.718C soc2@52.843C soc0@54.25C gpu@52.531C tj@58.125C soc1@54.437C VDD_GPU_SOC 5315mW/25579mW VDD_CPU_CV 2655mW/1924mW VIN_SYS_5V0 4521mW/8269mW
09-24-2026 01:54:54 RAM 15805/30697MB (lfb 14x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,8%@2201,93%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,1%@2201,1%@2201,0%@2201] GR3D_FREQ 0% cpu@57.656C soc2@52.625C soc0@54.093C gpu@52.156C tj@57.656C soc1@54.312C VDD_GPU_SOC 4933mW/25573mW VDD_CPU_CV 3034mW/1925mW VIN_SYS_5V0 4823mW/8268mW
09-24-2026 01:54:55 RAM 15802/30697MB (lfb 14x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,85%@2201,0%@2201,15%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 99% cpu@58C soc2@53.718C soc0@54.875C gpu@55.687C tj@58C soc1@54.437C VDD_GPU_SOC 20399mW/25571mW VDD_CPU_CV 2643mW/1925mW VIN_SYS_5V0 7636mW/8268mW
09-24-2026 01:54:56 RAM 15802/30697MB (lfb 14x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58.375C soc2@54.062C soc0@55.031C gpu@56.437C tj@58.375C soc1@54.562C VDD_GPU_SOC 23391mW/25570mW VDD_CPU_CV 3018mW/1925mW VIN_SYS_5V0 8051mW/8268mW
09-24-2026 01:54:57 RAM 15802/30697MB (lfb 14x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 99% cpu@57.906C soc2@54.031C soc0@55.312C gpu@57.156C tj@58.031C soc1@54.781C VDD_GPU_SOC 24156mW/25570mW VDD_CPU_CV 1509mW/1925mW VIN_SYS_5V0 8252mW/8268mW
09-24-2026 01:54:58 RAM 15802/30697MB (lfb 14x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,1%@2201,0%@2201] GR3D_FREQ 99% cpu@58.031C soc2@53.875C soc0@55.437C gpu@56.406C tj@58.031C soc1@54.843C VDD_GPU_SOC 24156mW/25569mW VDD_CPU_CV 1509mW/1925mW VIN_SYS_5V0 8151mW/8268mW
09-24-2026 01:54:59 RAM 15802/30697MB (lfb 14x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,3%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58.687C soc2@54.875C soc0@56.062C gpu@60.093C tj@60.093C soc1@54.718C VDD_GPU_SOC 35359mW/25573mW VDD_CPU_CV 1504mW/1925mW VIN_SYS_5V0 8453mW/8268mW
09-24-2026 01:55:00 RAM 15802/30697MB (lfb 14x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,3%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58.906C soc2@55.031C soc0@56C gpu@58.593C tj@58.906C soc1@54.968C VDD_GPU_SOC 35359mW/25576mW VDD_CPU_CV 1504mW/1925mW VIN_SYS_5V0 9359mW/8268mW
09-24-2026 01:55:01 RAM 15851/30697MB (lfb 14x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,99%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 0% cpu@58.437C soc2@53.375C soc0@54.656C gpu@53.156C tj@58.125C soc1@54.843C VDD_GPU_SOC 7966mW/25570mW VDD_CPU_CV 2653mW/1925mW VIN_SYS_5V0 4923mW/8267mW
09-24-2026 01:55:02 RAM 15851/30697MB (lfb 14x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@57.75C soc2@53.031C soc0@54.5C gpu@52.656C tj@57.75C soc1@54.75C VDD_GPU_SOC 5313mW/25564mW VDD_CPU_CV 2655mW/1925mW VIN_SYS_5V0 4521mW/8266mW
09-24-2026 01:55:03 RAM 15875/30697MB (lfb 14x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,1%@2201,7%@2201,93%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 0% cpu@57.687C soc2@53C soc0@54.375C gpu@52.437C tj@57.687C soc1@54.687C VDD_GPU_SOC 4933mW/25557mW VDD_CPU_CV 3034mW/1925mW VIN_SYS_5V0 4823mW/8265mW
09-24-2026 01:55:04 RAM 15929/30697MB (lfb 14x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,77%@2201,0%@2201,21%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,1%@2201,0%@2201] GR3D_FREQ 99% cpu@58.437C soc2@53.781C soc0@55.125C gpu@56.062C tj@58.437C soc1@54.468C VDD_GPU_SOC 20021mW/25555mW VDD_CPU_CV 2643mW/1926mW VIN_SYS_5V0 7636mW/8264mW
09-24-2026 01:55:05 RAM 15929/30697MB (lfb 14x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,100%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58.531C soc2@54.031C soc0@55.156C gpu@56.687C tj@58.531C soc1@54.625C VDD_GPU_SOC 23768mW/25555mW VDD_CPU_CV 3016mW/1926mW VIN_SYS_5V0 8151mW/8264mW
09-24-2026 01:55:06 RAM 15929/30697MB (lfb 14x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,34%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,2%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58.312C soc2@54.062C soc0@55.312C gpu@56.906C tj@58.312C soc1@54.718C VDD_GPU_SOC 23778mW/25554mW VDD_CPU_CV 1509mW/1926mW VIN_SYS_5V0 8151mW/8264mW
09-24-2026 01:55:07 RAM 15929/30697MB (lfb 14x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58C soc2@54.062C soc0@55.343C gpu@56.718C tj@58C soc1@54.781C VDD_GPU_SOC 23778mW/25553mW VDD_CPU_CV 1509mW/1926mW VIN_SYS_5V0 8051mW/8264mW
09-24-2026 01:55:08 RAM 15929/30697MB (lfb 14x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,4%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 99% cpu@58.656C soc2@55.125C soc0@56.218C gpu@60.406C tj@60.406C soc1@55C VDD_GPU_SOC 34621mW/25556mW VDD_CPU_CV 1504mW/1926mW VIN_SYS_5V0 8453mW/8264mW
09-24-2026 01:55:09 RAM 15930/30697MB (lfb 14x4MB) SWAP 582/15348MB (cached 1MB) CPU [3%@2201,2%@2201,1%@2201,0%@2201,0%@2201,2%@2201,0%@2201,0%@2201,1%@2201,1%@2201,1%@2201,0%@2201] GR3D_FREQ 96% cpu@58.875C soc2@55.562C soc0@56.437C gpu@59.875C tj@59.875C soc1@55.281C VDD_GPU_SOC 36848mW/25560mW VDD_CPU_CV 1504mW/1925mW VIN_SYS_5V0 8554mW/8264mW
09-24-2026 01:55:10 RAM 15897/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,0%@2201,0%@2201,88%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,1%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@58.437C soc2@53.531C soc0@54.75C gpu@53.75C tj@58.437C soc1@54.968C VDD_GPU_SOC 8721mW/25555mW VDD_CPU_CV 2653mW/1926mW VIN_SYS_5V0 5124mW/8263mW
09-24-2026 01:55:11 RAM 15899/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,2%@2201,0%@2201,1%@2201,1%@2201,0%@2201,1%@2201,1%@2201] GR3D_FREQ 0% cpu@58.25C soc2@53.156C soc0@54.625C gpu@53.218C tj@58.25C soc1@54.843C VDD_GPU_SOC 5313mW/25548mW VDD_CPU_CV 2655mW/1926mW VIN_SYS_5V0 4521mW/8262mW
09-24-2026 01:55:12 RAM 15905/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,100%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@57.687C soc2@52.937C soc0@54.406C gpu@53C tj@57.687C soc1@54.656C VDD_GPU_SOC 4935mW/25542mW VDD_CPU_CV 2655mW/1926mW VIN_SYS_5V0 4421mW/8261mW
09-24-2026 01:55:13 RAM 15909/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,1%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 0% cpu@57.843C soc2@52.75C soc0@54.25C gpu@52.187C tj@57.843C soc1@54.562C VDD_GPU_SOC 4935mW/25535mW VDD_CPU_CV 2655mW/1926mW VIN_SYS_5V0 4421mW/8260mW
09-24-2026 01:55:14 RAM 15913/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,83%@2201,0%@2201,17%@2201,0%@2201,0%@2201,2%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@57.468C soc2@52.812C soc0@54.125C gpu@52C tj@57.468C soc1@54.5C VDD_GPU_SOC 4935mW/25528mW VDD_CPU_CV 2655mW/1927mW VIN_SYS_5V0 4421mW/8259mW
09-24-2026 01:55:15 RAM 15913/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,100%@2201,1%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@57.562C soc2@52.812C soc0@54.218C gpu@51.843C tj@57.562C soc1@54.5C VDD_GPU_SOC 4935mW/25522mW VDD_CPU_CV 2655mW/1927mW VIN_SYS_5V0 4421mW/8257mW
09-24-2026 01:55:16 RAM 15923/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,100%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@57.531C soc2@52.437C soc0@53.875C gpu@51.812C tj@57.531C soc1@54.062C VDD_GPU_SOC 4935mW/25515mW VDD_CPU_CV 2655mW/1927mW VIN_SYS_5V0 4421mW/8256mW
09-24-2026 01:55:17 RAM 15927/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,100%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@57.281C soc2@52.437C soc0@53.812C gpu@51.625C tj@57.281C soc1@54.062C VDD_GPU_SOC 4935mW/25509mW VDD_CPU_CV 2655mW/1927mW VIN_SYS_5V0 4421mW/8255mW
09-24-2026 01:55:18 RAM 15983/30697MB (lfb 4x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,59%@2201,25%@2201,17%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,1%@2201] GR3D_FREQ 0% cpu@57.406C soc2@52.25C soc0@53.687C gpu@51.562C tj@57.406C soc1@53.937C VDD_GPU_SOC 4933mW/25502mW VDD_CPU_CV 3034mW/1928mW VIN_SYS_5V0 5024mW/8254mW
09-24-2026 01:55:19 RAM 16248/30697MB (lfb 3x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,1%@2201,0%@2201,100%@2201,2%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@57C soc2@52.156C soc0@53.687C gpu@51.562C tj@57C soc1@53.968C VDD_GPU_SOC 4933mW/25496mW VDD_CPU_CV 3034mW/1928mW VIN_SYS_5V0 4823mW/8253mW
09-24-2026 01:55:20 RAM 16133/30697MB (lfb 3x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@56.843C soc2@52.125C soc0@53.687C gpu@51.437C tj@56.843C soc1@53.906C VDD_GPU_SOC 4933mW/25489mW VDD_CPU_CV 2655mW/1928mW VIN_SYS_5V0 4823mW/8252mW
09-24-2026 01:55:21 RAM 16011/30697MB (lfb 3x4MB) SWAP 582/15348MB (cached 1MB) CPU [47%@2201,0%@2201,1%@2201,53%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@56.937C soc2@53.125C soc0@54.312C gpu@55.125C tj@56.937C soc1@53.718C VDD_GPU_SOC 15886mW/25486mW VDD_CPU_CV 2646mW/1928mW VIN_SYS_5V0 7134mW/8251mW
09-24-2026 01:55:22 RAM 16011/30697MB (lfb 3x4MB) SWAP 582/15348MB (cached 1MB) CPU [100%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@57.593C soc2@53.656C soc0@54.781C gpu@55.937C tj@57.593C soc1@53.968C VDD_GPU_SOC 23023mW/25485mW VDD_CPU_CV 2640mW/1929mW VIN_SYS_5V0 7950mW/8251mW
09-24-2026 01:55:23 RAM 16011/30697MB (lfb 3x4MB) SWAP 582/15348MB (cached 1MB) CPU [52%@2201,1%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@57.875C soc2@53.375C soc0@54.687C gpu@55.593C tj@57.875C soc1@54C VDD_GPU_SOC 23401mW/25485mW VDD_CPU_CV 1886mW/1929mW VIN_SYS_5V0 7950mW/8251mW
09-24-2026 01:55:24 RAM 16011/30697MB (lfb 3x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@57.531C soc2@53.531C soc0@54.843C gpu@55.781C tj@57.531C soc1@54.187C VDD_GPU_SOC 23401mW/25484mW VDD_CPU_CV 1509mW/1929mW VIN_SYS_5V0 7950mW/8251mW
09-24-2026 01:55:25 RAM 16011/30697MB (lfb 3x4MB) SWAP 582/15348MB (cached 1MB) CPU [3%@2201,0%@2201,2%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 99% cpu@57.875C soc2@54.156C soc0@55.406C gpu@58.718C tj@58.718C soc1@54.25C VDD_GPU_SOC 28272mW/25485mW VDD_CPU_CV 1507mW/1928mW VIN_SYS_5V0 8252mW/8251mW
09-24-2026 01:55:26 RAM 16011/30697MB (lfb 3x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,2%@2201] GR3D_FREQ 99% cpu@58.375C soc2@54.906C soc0@56C gpu@59.937C tj@59.937C soc1@54.718C VDD_GPU_SOC 36487mW/25488mW VDD_CPU_CV 1504mW/1928mW VIN_SYS_5V0 8453mW/8251mW
09-24-2026 01:55:27 RAM 15901/30697MB (lfb 6x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,35%@2201,1%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@58.75C soc2@53.718C soc0@54.906C gpu@53.906C tj@58.75C soc1@54.875C VDD_GPU_SOC 18904mW/25486mW VDD_CPU_CV 2267mW/1928mW VIN_SYS_5V0 6832mW/8251mW
09-24-2026 01:55:28 RAM 15901/30697MB (lfb 6x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201] GR3D_FREQ 0% cpu@58.093C soc2@53.062C soc0@54.312C gpu@52.75C tj@58.343C soc1@54.406C VDD_GPU_SOC 6451mW/25480mW VDD_CPU_CV 2654mW/1929mW VIN_SYS_5V0 4622mW/8249mW
09-24-2026 01:55:29 RAM 15910/30697MB (lfb 6x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@57.906C soc2@52.812C soc0@54.031C gpu@52.312C tj@57.906C soc1@54.375C VDD_GPU_SOC 4935mW/25474mW VDD_CPU_CV 2655mW/1929mW VIN_SYS_5V0 4421mW/8248mW
09-24-2026 01:55:30 RAM 15914/30697MB (lfb 6x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@57.406C soc2@52.656C soc0@53.937C gpu@52.375C tj@57.406C soc1@54.25C VDD_GPU_SOC 4935mW/25467mW VDD_CPU_CV 2655mW/1929mW VIN_SYS_5V0 4421mW/8247mW
09-24-2026 01:55:31 RAM 15918/30697MB (lfb 6x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,100%@2201,1%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@57.25C soc2@52.562C soc0@53.937C gpu@52.187C tj@57.25C soc1@54.187C VDD_GPU_SOC 4935mW/25461mW VDD_CPU_CV 2655mW/1929mW VIN_SYS_5V0 4421mW/8246mW
09-24-2026 01:55:32 RAM 15920/30697MB (lfb 6x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@57.062C soc2@52.437C soc0@53.843C gpu@52.125C tj@57.062C soc1@54.125C VDD_GPU_SOC 4935mW/25454mW VDD_CPU_CV 2655mW/1930mW VIN_SYS_5V0 4421mW/8245mW
09-24-2026 01:55:33 RAM 15928/30697MB (lfb 6x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@57.093C soc2@52.281C soc0@53.875C gpu@52C tj@57.093C soc1@54.093C VDD_GPU_SOC 4935mW/25448mW VDD_CPU_CV 2655mW/1930mW VIN_SYS_5V0 4421mW/8243mW
09-24-2026 01:55:34 RAM 15932/30697MB (lfb 6x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 0% cpu@57.093C soc2@52.125C soc0@53.468C gpu@51.312C tj@57.093C soc1@53.687C VDD_GPU_SOC 4935mW/25441mW VDD_CPU_CV 2655mW/1930mW VIN_SYS_5V0 4421mW/8242mW
09-24-2026 01:55:35 RAM 15936/30697MB (lfb 6x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 0% cpu@56.843C soc2@52C soc0@53.437C gpu@51.218C tj@56.843C soc1@53.718C VDD_GPU_SOC 4935mW/25435mW VDD_CPU_CV 2655mW/1930mW VIN_SYS_5V0 4421mW/8241mW
09-24-2026 01:55:36 RAM 16176/30697MB (lfb 3x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,14%@2201,26%@2201,62%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@56.906C soc2@51.906C soc0@53.437C gpu@51.25C tj@56.906C soc1@53.593C VDD_GPU_SOC 5313mW/25429mW VDD_CPU_CV 3033mW/1931mW VIN_SYS_5V0 5224mW/8240mW
09-24-2026 01:55:37 RAM 15994/30697MB (lfb 7x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,3%@2201,0%@2201] GR3D_FREQ 0% cpu@56.468C soc2@51.781C soc0@53.437C gpu@51.187C tj@56.468C soc1@53.718C VDD_GPU_SOC 5313mW/25422mW VDD_CPU_CV 3034mW/1931mW VIN_SYS_5V0 4823mW/8239mW
09-24-2026 01:55:38 RAM 16126/30697MB (lfb 3x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,100%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@56.5C soc2@51.875C soc0@53.437C gpu@51.156C tj@56.5C soc1@53.656C VDD_GPU_SOC 5313mW/25416mW VDD_CPU_CV 3034mW/1931mW VIN_SYS_5V0 5024mW/8238mW
09-24-2026 01:55:39 RAM 15944/30697MB (lfb 7x4MB) SWAP 582/15348MB (cached 1MB) CPU [92%@2201,0%@2201,0%@2201,7%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@57.156C soc2@53.156C soc0@54.406C gpu@54.718C tj@57.156C soc1@53.843C VDD_GPU_SOC 20776mW/25414mW VDD_CPU_CV 2643mW/1932mW VIN_SYS_5V0 7648mW/8238mW
09-24-2026 01:55:40 RAM 15944/30697MB (lfb 7x4MB) SWAP 582/15348MB (cached 1MB) CPU [100%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@57.343C soc2@53.375C soc0@54.281C gpu@55.406C tj@57.343C soc1@53.687C VDD_GPU_SOC 23401mW/25414mW VDD_CPU_CV 2640mW/1932mW VIN_SYS_5V0 8051mW/8238mW
09-24-2026 01:55:41 RAM 15943/30697MB (lfb 7x4MB) SWAP 582/15348MB (cached 1MB) CPU [5%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201] GR3D_FREQ 99% cpu@57.468C soc2@53.156C soc0@54.531C gpu@55.812C tj@57.468C soc1@53.875C VDD_GPU_SOC 23778mW/25413mW VDD_CPU_CV 1509mW/1932mW VIN_SYS_5V0 8051mW/8238mW
09-24-2026 01:55:42 RAM 15943/30697MB (lfb 7x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@57.312C soc2@53.437C soc0@54.625C gpu@56.062C tj@57.312C soc1@53.875C VDD_GPU_SOC 24156mW/25413mW VDD_CPU_CV 1509mW/1931mW VIN_SYS_5V0 8151mW/8238mW
09-24-2026 01:55:44 RAM 15943/30697MB (lfb 7x4MB) SWAP 582/15348MB (cached 1MB) CPU [4%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,4%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@57.937C soc2@54.25C soc0@55.562C gpu@59C tj@59C soc1@54.187C VDD_GPU_SOC 34245mW/25416mW VDD_CPU_CV 1504mW/1931mW VIN_SYS_5V0 8453mW/8238mW
09-24-2026 01:55:45 RAM 15943/30697MB (lfb 7x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 99% cpu@58.187C soc2@54.781C soc0@55.875C gpu@59.812C tj@59.812C soc1@54.5C VDD_GPU_SOC 37224mW/25419mW VDD_CPU_CV 1503mW/1931mW VIN_SYS_5V0 8453mW/8238mW
